cle,coup_denvoi,competition,code,marche,complement,p_brute,p_calibree,origine,resultat,version_moteur
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,HCP_A_+1,HC dom +1,0,0.940545,0.94766,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,HCP_H_+1,HC dom +1,0,0.65071,0.682109,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,MRG_A_2,HC dom -1,0,0.34929,0.317891,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,MRG_A_3,HC dom -2,0,0.165578,0.149349,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,MRG_H_2,HC dom -1,0,0.059455,0.052244,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,OV_0.5,+0.5,0,0.931435,0.941349,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,OV_1.5,+1.5,0,0.771397,0.771397,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,OV_2.5,+2.5,0,0.525606,0.525606,marche,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,OV_3.5,+3.5,0,0.303025,0.303025,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,OV_4.5,+4.5,0,0.148812,0.142788,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,UN_0.5,+0.5,1,0.068565,0.058651,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,UN_1.5,+1.5,1,0.228603,0.228603,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,UN_2.5,+2.5,1,0.474394,0.474394,marche,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,UN_3.5,+3.5,1,0.696975,0.696975,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,UN_4.5,+4.5,1,0.851188,0.857212,calcul,gagne,4.0.0
